1257|1258	je criem |qu’il ne vos face ocirre por le grant duel 	io temo che non voi faccia uccidere per lo gran duolo 	1295
1259	qu’il avra des noveles. — 	ch’elli n’arà di suo figliuolo, |ché troppo l’amava. 	1296|1297
1260	Coment ? fet Lancelos, 	—Come, |disse Lancellotto, 	1298|1299
1261	nel set il mie encore ? — 	nol sa elli mica ancora? — 	1300
1262	Certes, 	Se m’aiuti Iddio, 	1301
1263	sire, nenil; 	diss’ella, non. 	1302
1264	si est Meleagans en cest païs aportés plus a de XV. jors 	Si è elli recato in questo paese più di Xv. giorni fa 	1303
1265	et est el chastel des Illl. Pierres 	ed è il corpo con tutto il capo nel castello di Quatro Pieri, 	1304
1266	et le gardent iluec si celeement 	e l guardano nel luogo si celatamente 	1305
1267	que li rois n’en set encore riens: 	che il re non ne sa ancora nulla; 	1306
1268	si en covendra esploitier al plus sagement 	si vo ne converà portare al più saggiamente 	1307
1269	que vos porrois. 	che vo' potrete. 	1308
1270	Mes a quant est li jors 	Ma quando est il giorno 	1309
1271	que vos vos en devés deffendre? » 	che vo' ve ne dovete difendere?». 	1310
1272|1273	Et il dist |que c’est le jor de la Magdalaine. « 	Ed e' dice el di della Madalena. e. 	1311
1274	Or vos en conseut Diex, 	Or vo ne consigli lddio, 	1312
1275	fet ele. 	diss’ella, 	1313
1276	kar j’ai grant poor 	ch’i' ò gran dotta 	1314
1277	que Argodras ne vos face anui par traïson. — 	che Argondras non vo faccia invidia o tradigione. — 	1315
1278	De ce, fet il, 	Di ciò, |diss’elli, 	1316|1317
1279	n’aiés ja garde! 	non abbiate già guardia: 	1318
1280|1281	Tot son pooir en face, |que je n’en avrai ja poor. » 	tutto suo podere ne faccia, ch’io non arò già paurab. 	1319
1282	Assés parlerent cele nuit de maintes choses a 	Assai parlarono quella notte di molte cose 	1320
		intra Lancellotto e la damigella, 	1321
1283	et molt firent cil del chastel grant joie de lor dame 	e molto feciono lquelli del castello! |grande gioia di lor dama 	1322|1323
1284	qu’il cuidoient avoir perdue, 	ch’elli credieno aver perduta a tutto giorno mai, 	1324
1285	et or l’ont saine et haîtie 	e or l’ânno con esso loro sana e adatata. 	1325
1286	Et al matin, 	eAl mattino, 	1326
1287	si tost com li jors parut cler, 	si tosto come il giorno apari chiaro, 	1327
1288	se leva Lancelos 	si levò Lancellotto 	1328
1289	et se parti de la damoisele, 	e si parti dalla damigella 	1329
1290	quant il fu armés; 	quand'e' fu armato, 	1330
1291	et ele le commande molt a Dieu 	ed ella il comandò molto a dDio 	1331
1292	et li pria 	e l priega molto dolcemente 	1332
1293	qu’il s’en revenist par li al repairier; 	che ritornasse per lo luogo a riparare. 	1333
1294	et il dist 	Ed e' dice 	1334
1295|1296	que si feroit il, |s’il pooit. 	che sì farà elli s’elli potrà, 	1335
1297|1298	Si se remet en son chemin |et eirre tot le jor jusqu’al vespre 	si si rimette in suo camino e va tutto giorno insin qua a vespero. 	1336
1299	et lors aproche d’une riviere 	Allora apressima d’una riviera 	1337
1300	que l’en apeloit Aglonde, 	che l’uom chiamava Aglonda, 	1338
1301	si en estoit l’eve molt parfonde et molt noire. 	si era l’acqua molta perfonda e molto nera. 	1339
1302	Et quant il vint pres de l’eve, 	E quand’e venne a l’acqua, 	1340
1303	si vit trois paveillons tendus pres de la rive; 	si vide tre padiglioni tenduti presso della riviera, 	1341
1304	si en estoit li uns grans et bials 	si n’era l’uno molto grande e molto bello, 	1342
1305	et li autre dui estoient moien. 	e gli altri due minori. 	1343
1306	Et lors issi del greignor paveillon I. chevaliers tos desarmés 	eAllora usci del padiglione uno cavaliere tutto disarmato 	1344
1307|1308	qui li dist |que bien soit il venus, 	che gli disse bene sia elli venuto, 	1345
1309	et il li rent maintenant son salu. « 	ed e' gli rende immantanente suo saluto. 	1346
1310|1311	Ha, |sire, 	aHal, sire, 	1347
1312	fet il, 	disse il cavaliere del padiglione a Lancellotto, 	1348
1313	vos me samblés chevaliers errans 	vo mi sembiate cavaliere errante, 	1349
1314	et je aim tos cels 	e io amo tutti quelli 	1350
1315	qui en tel mestier usent lor vie, 	che in tale maniera usano lor vita, 	1351
1316	kar je meismes sui chevaliers errans 	ch’io medesimo sono cavaliere errante; 	1352
1317	et por ce vos vueil je proier 	e i' vo vorrei pregare 	1353
1318	que vos herbergiés anuit mes o moi; 	che voi albergaste stanotte con esso meco, 	1354
1319	kar se vos passés avant de ci, 	ché se voi passate di qui vo' non troverete oggimai 	1355
1320	vos ne troverois se forest non, si salvages 	se non foresta si salvatica 	1356
1321	que vos i porrois tost desvoier. 	che vo potrete molto tosto disviare; 	1357
1322	Et il est bien tens de herbergier, 	ed egli è bene tempo d’albergare, 	1358
1323	ce veés vos bien : 	ciò vedete voi bene: 	1359
		perciò vo lodo in buona fé 	1360
1324	por ce vos lo que vos remanois 	che voi rimagniate, 	1361
1325	et vos avrois ostel bel et buen tot a vostre voloir. — 	e voi ci areste ostello buono e bello |e tutto a vostro volere. — 	1362|1363
1326	Bials sire, 	Bel sire, 	1364
1327	fet Lancelos, 	disse Lancellotto, 	1365
1328|1329	puis qu’il vos plest, |je remaindrai et por vostre proiere 	e io rimarrò per vostro amore 	1366
1330|1331	et por ce que vos dites |que vos estes chevaliers errans. a, 	e per ciò che vo' siete cavaliere erante come vo' dite». 	1367
1332	Lors descent et vaslés saillent des autres paveillons, 	soAllor discende Lancellotto |e' valletti salgono dell’altro padiglione, 	1368|1369
1333	si le desarment 	si 'l disarmarono 	1370
1334	et li aportent I. mantel de samit legier a afubler por le chaut 	e gli aportarono uno mantello di sciamito per afibiare, 	1371
1335	qui grans estoit ; 	per lo caldo che grande era, 	1372
1336	si le mainent el grant paveillon avec l’autre chevalier. 	si se ne vanno nel grande padiglione |intra lui e l cavaliere; 	1373|1374
1337	Et lors parlerent ensamble 	allor parlarono insieme 	1375
1338|1339	et s’entracointierent |et demanda li uns a l’autre de son estre ». 	e si tracomandarono al domandare l’uno a l’altro di suo essere, 	1376
1340	Li chevaliers enquiert a Lancelot 	si inchiede il cavaliere a Lancellotto 	1377
1341	dont il vient 	donde e viene 	1378
1342	et ou il vet 	e dove e' va, 	1379
1343	et quele aventure le maine si sol, 	e quale aventura il mena si solo, 	1380
1344	et il li conte une partie de son estre 	ed e' gli conta una partita di suo essere 	1381
1345|1346	et autre l’en çoile e; |et totes voies li dist 	e una partita ne li 	1382
1347	que en la cort al roi Baudemagu voldroit estre por soi deffendre vers un chevalier 	cela;e tutvorebbe essere per sé difendere verso d’uno cavaliere 	1383
1348	qui l’a apelé de traïson. 	che apellato l’à di tradigione nella corte del re Artù. 	1384
1349	En ce qu’il parloient ensi, 	Seln ciò che parlavano insi, 	1385
1350	orent li escuier mise la table, 	ebbono i valletti messe le tavole: 	1386
1351	si vont laver; 	si si lavarono lor mani 	1387
1352	si s’asiet Lancelos et li chevaliers et une damoisele 	e s’asederono al mangiare intra l cavaliere e Lancellotto e una damigella 	1388
1353	qui molt ert bele 	che molto fu bella e avenante e fresca, 	1389
1354	et estoit amie al seignor de laiens; 	si era amica del signor di là entro, 	1390
1355	si mengierent tuit troi ensamble. 	si era ella molto gentile femina. |i mangiarono tutti e tre insieme 	1391|1392
1356	mes cele qui Lancelot esgarde 	e quella, |che Lancellotto riguardava tutto adesso, 	1393|1394
1357	ne se puet saoler de lui veoir, 	non si può satollare di lui vedere, 	1395
1358	Kar tant li samble bials 	ché tanto le sembia a essere bello 	1396
1359	qu’ele ne prisa onques mes bialté d’ome envers cesti : 	ch’ella non pregia unque biltà d’uomo inverso costui: 	1397
1360	si l’esgarde si viselment 	isi-llo sguarda si visibilmente 	1398
1361	que tot en laisse le mengier n’a autre chose n’entent. 	che tutto ne lascia suo mangiare, |né ad altra cosa non ne intende fôrse a llui riguardare. 	1399|1400
1362	fors a lui remirer. 	i tentivamente il riguardava 	1401
1363	Si ont li escuier osté le premier mes de sor la table 	che gli scudieri ebbono levata la prima imbandigione 	1402
1364	c’onques la damoisele n’en tasta, 	ch’unque la damigella no ne saggiò, 	1403
		ché d’altra vivanda avea presa a mangiare 	1404
		dond’ella non si satollerà mica leggermente, 	1405
1365	ains pensa totes voies. 	ciò l’è aviso, |si farà s’ella unque potrà. 	1406|1407
1366	Et en cel pensé li descent el cuer une si grant amor 	Slnsi pensa la damigella tuttavia, |e n quel pensieri le si ferma nel cuore uno sì grande amore 	1408|1409
1367	qu’ele aime Lancelot 	ch’ella ama Lancellotto 	1410
1368	outre ce que feme n’ama mes home; 	oltre ciò che femina non amò mai uomo. 	1411
1369	si li est avis 	i-ll’è aviso |che se Dio, 	1412|1413
1370	que s’il l’amoit 	che n’à forza, le consentisse |ch’elli l’amasse, 	1414|1415
1371	qu'ele seroit beneuree. 	ch’ella sarebbe in buon'or nata. 	1416
1372	Mais ci endroit n’em parole plus li contes, 	Ma qui indiritto non parla più il conto, 	1417
1373	kar ça avant le devisera 	ché qua avanti vo diviserà 	1418
1374	et comment ele l’ama merveillosement 	com’ella l’amò maravigliosamente |e com’ella ne 'l pregò 	1419|1420
1375	et comment ele le proia et la merveille 	e richiese d’amore, |e le maraviglie 	1421|1422
1376	que ses amis en fist, 	che suo amico ne fece 	1423
1377	quant il sot 	quand’e' seppe 	1424
1378	qu’ele l’amoit, 	ch’ella l’amava, 	1425
1379	et comment cele morut 	e come elli la rifiutò 	1426
1380	por ce qu’il la refusa, 	e com’ella ne mori. 	1427
1381	tot ce vos trespassera li contes ci endroit 	Tutto vo trapassa ora il conto 	1428
1382	por deviser une aventure 	qui indiritto per divisare una aventura 	1429
1383	qu’il lor avint el paveillon 	che loro avenne nel padiglione 	1430
1384	ou il estoient. 	ove egli erano. 	1431
1385	Ci dist li contes 	Or dice il conto 	1432
1386	que, quant il orent le secont mes eu, 	che quando elli ebbono la seconda messa avuta, 	1433
1387	es vos un chevalier armé d’unes armes vermeilles 	ed e' vidono uno cavaliere armato d’un’arme vermiglie 	1434
1388	qui vint corant par devant le paveillon o grant compaignie de chevaliers. 		
1389	Et cil as armes vermeilles 		
1390	qui devant venoit entre el paveillon a 	che davanti lor venne nel padiglione; 	1435
1391	et voit. I. escuier 	e là ove vide uno scudieri 	1436
1392	qui servoit a la table, 	che serviva alla tavola 	1437
1393	si estoit freres al chevalier de laiens. 	ed era fratello del cavaliere di là entro, 	1438
1394	Et il cort maintenant cele part, 	ed e' corre in quelle parti, 	1439
1395	si le prent par les espaules 	si prende lo scudieri per le spalle 	1440
1396	et le lieve devant lui sor l’arçon de la sele, 	e lieva davanti lui sopra l’arcione della sella, 	1441
1397	si s’en torne a tot. 	si se ne va con tutto lui broccando. 	1442
1398	Et quant cil del paveillon voit ce. 	'E quando il signor del padiglione vide ciò, 	1443
1399|1400	si crie a Lancelot: « |Ha, 	si isgrida a Lancellotto: 	1444
1401|1402	bials sire, |je sui mors, 	Al, bel sire, io son morto 	1445
1403	se cil enporte ensi mon frere, 	se que' ne porta insi mio fratello, 	1446
1404|1405	kar il l’ocirra, |s’il n’est secors: 	ché l’uccidrà se nonn-è soccorsol 	1447
1406	si vos pri por Dieu 	Si vo priego, per Dio, 	1448
1407	que vos i metés paine. » 	che vo' vi mettiate pena in lui riscuotere». 	1449
1408	Et Lancelos saut de la table 	E Lancellotto salta tutto immantanente della tavola 	1450
1409	et demande ses armes, 	e domanda sue armi, 	1451
1410	et I. escuiers vint avant, 	e uno scudiere viene avanti 	1452
1411|1412	si li dist : « |Par foi, 	che gli disse: 	1453
1413|1414	sire, |vos armes et vostre cheval enmainent il ! — 	«Per fé, vostre armi e vostro cavallo ne mena elli. — 	1454
1415	Voire, 		
1416|1417	fet il. |par mon chief, 	Vere, diss’elli, per mio capo, 	1455
1418	ja por ce ne remaindra 	già per ciò non rimarrà 	1456
1419	que je nes sieve.» 	ch’io nol seguiti». 	1457
1420	Lors vient fors del paveillon 	Allor va fuori del padiglione 	1458
1421	et li chevaliers o lui 	e l cavaliere con lui, 	1459
1422	et il esgarde cels 	ed e'risguardano quelli 	1460
1423	qui s’en vont 	che se ne vanno 	1461
1424	qui ja avoient passé l’eve par J. pont de fust; 	che già avieno passato l’acqua per un ponte di legno, 	1462
1425	et Lancelos demande al chevalier 	Pe Lancellotto domanda al cavaliere 	1463
1426	s’il remaindra. « 	s’elli rimarrà, |ed e dice: 	1464|1465
1427	Sire, 	«Sire, 	1466
1428	fet il, 		
1429|1430	nenil, |ains vos ferai compaignie 	non, anzi, vo farò compagnia 	1467
1431	tant que nos aions trové 	tanto che noi troviamo 	1468
1432	qui armes vos baut. » 	chi armi vo doni». 	1469
1433	Lors acueillent lor voie tot a pié 	Allora accolgono lor camino tutto a ppiè 	1470
1434	et vienent au pont, 	e vengono al ponte, 	1471
1435	si passent outre 	si passano oltre 	1472
1436	et s’adrecent a I. tertre 	e s’adirsizlano al poggio 	1473
1437	par ou li chevalier s’en vont; 	per dove il cavaliere se ne va. 	1474
1438	si n’ont gaires alé 	Si non ebbono guari andato 	1475
1439	quant il encontrent I. chevalier armé d’unes armes noires 	quando elli incontrarono uno cavaliere a une armi nere 	1476
1440	qui venoit al pont par I. chemin de travers. 	che vlenlia al ponte per uno camino di traverso. 	1477
1441	Et quant il voit Lancelot, 	E quand’e' vide Lancellotto, 	1478
1442	si s’areste por ce que bien le conoissoit, 	si si arestò per ciò che ben lo conosce, 	1479
1443	si li demande 	si gli domanda 	1480
1444	ou il vet ensi a pié tos desammés. « 	ov’elli va insi a piede |e tutto disarmato. 	1481|1482
1445	Qui estes vos, 	PeChi siete voi, 	1483
1446|1447	sire chevaliers, |fet Lancelos, 	disse Lancellotto, sire, 	1484
1448	qui me demandés 	che mi domandate 	1485
1449	ou je vois ? — 	ov’io vò? - 	1486
1450|1451	Je sui, |fet il, I. chevaliers d’estrange païs, 	l’ son, diss’elli, uno cavaliere di stran paese 	1487
1452	mais molt me merveil 	che molto mi maraviglio 	1488
1453	de ce que je vos voi ensi aler. » 	di ciò |ch’io vi veggio insì andare». 	1489|1490
1454	Et Lancelos li conte 	E Lancellotto gli conta 	1491
1455	comment il estoit herbergiés 	com’egli era albergato 	1492
1456	et comment I. chevaliers vint laiens 	e come uno cavaliere venne là entro 	1493
1457	ou il menjoit, 	ov’elli mangiavano, 	1494
1458	qui prist a force I. vaslet 	e prese uno scudieri a forza davanti noi 	1495
1459	et le mist sor le col de son cheval. « 	e l mise sopra l collo di suo cavallo, 	1496
1460	Et encore m’a il plus meffet, 	e ancor m’à elli più misfatto, 	1497
1461|1462	fet Lancelos, |kar cil 	disse Lancellotto, 	1498
1463	qui avec lui vindrent enporterent mes armes 	ché quelli che con esso lui venono |ne portano mie armi 	1499|1500
1464|1465	et enmenerent mon cheval. — |Quel guerredon, 	e ne menano mio cavallo. 	1501
1466|1467	fet cil, |porroie je atendre de vos, 	—E quale guiderdone potre io di voi atendere, 	1502
1468	se je por vos me desarmoie 	s’io per voi mi disarmasse 	1503
1469	et vos bailloie mes armes et mon cheval ? — 	e vo donasse mio cavallo e mie armi? — 	1504
1470	Certes, 	Certo, 	1505
1471	fet Lancelos, 	sire, |disse Lancellotto, 	1506|1507
1472	tel com vos deviseriés. — 	tale come diviserete. — 	1508
1473	Se vos, 	e vo', 	1509
		disse il cavaliere a l’arme nere, 	1510
1474	fet il, el premier lieu 	nel primaio luogo 	1511
1475	ou je vos troverai armé, 	ov’io vo troverò armato 	1512
1476	por que je soie desarmés, 	per ch’io sia disarmato 	1513
1477	me creantés a doner vos armes » 	mi volete dare vostre armi, |e ciò mi volete impromettere, 	1514|1515
1478	Ie vos bailleroie les moies. — 	io vo donerò le mie |che molto sono buone e difensaboli. — 	1516|1517
1479	Certes, 	Certo, 	1518
1480	fet Lancelos, 	disse Lancellotto, 	1519
1481	si ferai je, 	si farò io, 	1520
1482	por que vos ne me truisiés combatant. » 	purché voi non mi troviate combattendo». 	1521
1483	Et cil descent maintenant, 	E que' dice |che si, dic’elli, 	1522|1523
		e Lancellotto gliel promette immantanente a donare. 	1524
		sImmantanente discende il cavaliere 	1525
1484	si se desarme et baille a Lancelot tot son hernois, 	e disarma |e dona a Lancellotto sue armi e suo arnese, 	1526|1527
1485	et il s’en appareille 	ed e'se n’aparecchia, 	1528
1486	et monte en son cheval, 	si monta in suo cavallo, 	1529
1487	puis dist a son oste 	poscia dice a suo oste 	1530
1488	qu’il s’en retort; 	ch’elli si ritorni, 	1531
1489|1490	Imes il dist |que non fera. « 	e que' dice che non farà. 	1532
1491	Si ferois, 	Si farete, 	1533
1492	fet Lancelos 	disse Lancellotto, 	1534
1493	a lar je conoistrai bien les armes a celui 	ch’io conoscerò bene l’armi di colui 	1535
1494	que je vois querant en quelque lieu je les truisse. 	a cui io vo cheggendo |in quale che luogo 	1536|1537
1495	Et cil dist, 	ch’io il trovasse». |VE que' dice che, 	1538|1539
1496	puis qu’il velt, 	poscia ch’elli vuole, 	1540
1497	s’en retornera: 	ch’elli si tornerà: 	1541
1498	si s’en vet et enmaine o lui le chevalier 	si se ne va |e mena con esso lui il cavaliere 	1542|1543
1499	qui molt est liés 	che molto est lieto 	1544
1500	de ce que Lancelos li doit I. guerredon. 	di ciò che Lancellotto gli dee uno guiderdone. 	1545
1501|1502	Et Lancelos aquelt son chemin aprés cels |que ? il sieut 	E Lancellotto accoglie suo camino apresso coloro che seguita, 	1546
1503	tant qu’il est venus el tertre en haut 	tanto ch’egli è Purchél penurche . |Vjenhaj via venuto al poggio in alti. 	1547|1548
1504	et lors voit devant lui la forest 	Allora isguarda davanti lui, |si vide la foresta 	1549|1550
1505	que l’en apele la forest des Trois Perilx, 	che l’uomo chiama la foresta de' Tre Perigli, 	1551
1506	et ce por quoi ele fu ensi apelee 	e ciò perch’ella fu insi chiamata 	1552
1507	devisera bien li contes ça avant. 	vo diviserà il conto ben qua avanti. 	1553
1508	Quant il fu amont el tertre, 	Sl oQuand’e fu montato nel poggio, 	1554
1509	si esgarde devant lui, 	si isguarda davanti lui. 	1555
1510	mais il ne voit nul de cels 	ma elli non vide nullo di quelli 	1556
1511	que il queroit, 	ch’elli chiedea, 	1557
1512	kar il s’estoient ja ferus en la forest. 	ché s’erano già messi nella foresta. 	1558
1513	Et totes voies sieut il les esclos des chevals 	E nonperquanto tuttavia segue elli li scrosci de' cavalli 	1559
1514	tant que il vient a l’entree de la forest; 	tanto ch’egli è venuto all’entrata della foresta. 	1560
1515	et lors encontre une damoisele tote chenue 	Allora incontrò elli una dama tutta canuta 	1561
1516	qui chevalchoit molt cointement 	che cavalcava molto contamente, 	1562
1517|1518	et estoit tote deslie, |ses treces par ses espaules comme pucele 	suo capelli isparti per sue spalle com’una pulcella, 	1563
1519	et avoit en son chief l. chapel de roses, 	e avea in suo capo uno capello di rose, 	1564
1520	kar c’estoit entor la Saint Johan. 	ché ciò era intorno il Santo Giovanni. 	1565
1521	Il le salue 	Elli saluta 	1566
1522	et ele li dist 	ed ella gli dice 	1567
1523	que bone aventure li doinst Diex. « 	che buona aventura gli doni lddio. 	1568
1524	Damoisele, 	Dama, 	1569
1525	fet il, 	disse Lancellotto, 	1570
1526	me savriés vos a dire 	mi sapreste vo' dire 	1571
1527	quel part uns chevaliers o unes armes vermeilles s’en vet ? — 	in quale parti uno cavaliere a une armi vermiglie se ne va? 	1572
1528	En non Diex, 	—Al nome di Dio, 	1573
1529	fet ele, 	diss’ella, 	1574
1530	je le vos enseigneroie bien, 	il voi insegnerei bene, 	1575
1531	se je voloie. — 	s’i' volesse. — 	1576
1532	Dites le moi, 	Ditelme, 	1577
1533|1534	fet il, |par covent 	disse Lancellotto, per convento 	1578
1535	que je soie vostre chevaliers el premier lieu 	che sia vostro cavaliere nel primaio luogo 	1579
1536	ou vos me requerrois. — 	che vo me ne richiederete. 	1580
1537	Se vos me creantés, 	—?Se vo' mi giurate, 	1581
1538	fet ele, 	disse la vecchia, 	1582
1539	que vos me sievrois de quel hore 	che vo'mi seguirete di qualche ora 	1583
1540	que vos en semoigne, 	ch’i vo ne riglia, 	1584
1541	je le vos enseignerai. »	io il vo insegnerò». 	1585
1542	Et cil li creante, 	Ed e' lel giura immantanente, 	1586
1543	dont il se repenti 	donde si penté 	1587
1544	puis molt durement tel hore fu. « 	poscia duramente tale ora fu. 	1588
1545|1546	Or alés, |fet ele, 	“Or andate, diss’ella, 	1589
1547	tot cest chemin», 	tutto questo camino», 	1590
1548	si li mostre I. sentier estroit 	si gli mostra uno sentieri stretto 	1591
1549	qui aloit al travers de la forest. « 	ch’andava in traverso della foresta, 	1592
1550	Si ne tornés, 	«sì non vi volgete, 	1593
1551	fet ele, de nule part 	diss’ella, |i'nulla 	1594|1595
1552	et quant vos avrois alé entor demie lieue, 	parte,Se quando voi arete andato intorno a meza lega, 	1596
1553	si verrois delés I. vivier trois paveillons tendus. 	si vedrete dallato uno vivaio intorniati quatro padiglioni tenduti: 	1597
1554	La dedens troverois le chevalier 	di dentro troverete il cavaliere 	1598
1555	que vos querés 	che vo' chiedete, 	1599
1556	que l’en apele Arramant le Gros; 	che l’uomo chiama Aramonte il Grosso, 	1600
1557	si le conoistrois a ces enseignes 	si 'l conoscerete a queste insegne, 	1601
1558	qu’il a en mi le front II. plaies. 	ch’egli à nel miluogo del viso due colpi. 	1602
1559	Or vos en poés aler, 	Or vo ne potete andare, 	1603
1560	mais que vos m’aiés dit vostre nom. » 	ma' che vo' m’abiate detto vostro nome». 	1604
1561	Et il se nome molt a envis et totes voies li dist 	Ed e' si noma molto ad invidia, |e tuttavia le diss’elli 	1605|1606
1562|1563	qu’il a non Lancelot del Lac. « |Alez a Dieu », 	ch’egli à nome Lancellotto di Lac. 	1607
1564|1565	fet ele. |Atant s’en part 	Atanto si parte dalla vecchia 	1608
1566	et s’en vet tot le chemin 	e se ne va tutto suo camino 	1609
1567	qu’ele li avoit enseigné, si grant aleure 	ch’ella l’avea insegnato, 	1610
1568	com il plus puet del cheval traire, 		
1569	tant que il atainst les chevaliers 		
1570	que il sievoit. 		
1571	Et cil lor i escrie si haut 		
1572	que bien porent oîr, 		
1573	et maintenant li vient acorant li uns d’eus, l’escu al col, le lance el poing, 		
1574	et fu armés de totes armes. 		
1575	Et Lancelos le fiert si 		
1576	que pour le hauberc ne remaint 		
1577	qu’il ne li met par mi le cors le fer del glaive 		
1578	si l’empaint bien 	sì grande andatura 	1611
1579|1580	com cil qui assés ot et cuer et force: |si le porte del cheval a terre 	come può del cavallo trarre, 	1612
1581	et retrait son glaive a lui; 		
1582	si voit I. autre venir tot appareillié de joster 		
1583|1584	et il nel refuse pas, |ains li torne le chief del cheval, 	e tanto ch’elli agiugne il cavaliere 	1613
1585|1586	et cil qui vint acorant |li done tel cop en l’escu 	ch’elli seguia. 	1614
1587|1588	que tote sa lance vole en pieces. |Et Lancelos, 	donde loro piaga gran colpi 	1615
1589	qui un poi porta sa lance bas. l'ataint par desus l’arcon de la sele, 		
1590	si le fiert si que les mailes del hauberc ne pueent soffrir le grant cop 		
1591	que li glaives ne li voist par mi le cors 		
1592	si que li fers pert d’autre part; 		
1593	si l’empainst si durement 		
1594	qu’il le porte a terre et lui et le cheval. 		
1595	Et lors dient cil 		
1596	qui devant s’en aloient 		
1597	que molt joste bien li chevaliers, 		
1598	quant. Il. de lor meillors compaignons a ensi abatus. 		
1599	Et Lancelos laisse corre a els tos 		
1600|1601	qui encore estoient nuef; |si ot l’espee traite, 	là ov'elli l’agiungono, 	1616
1602	por ce que ses glaives estoit brisiés al chevalier 		
1603	qu’il ot derrainement abatu ; 		
1604	si lor detrenche lor escus et lor depiece lor hialmes 		
1605	et lor ront les haubers sor les bras et sor les espaules; 		
1606|1607	si fet tant par sa proesce |que tuit cil 	ené unque per podere 	1617
1608	qui le voient s’en merveillent. 		
1609	Et la ou il voit le chevalier as armes vermeilles, 		
1610	si nel mesconoist pas, 		
1611	ains li adresce par mi els tos 		
1612	et li done si grant cop par mi le hialme 		
1613	que cil est si estordis 		
1614|1615	qu’il ne se puet es arçons tenir, |ains vole a terre. 	ch’elli abbiano no-lli possono torre terra, 	1618
1616	Et Lancelos li va par desus le cors a cheval 		
1617	tant que cil pert la vertu et la force tote. 		
1618|1619	Et lors sont li autre molt esmaié, |kar bien cuident 	anzi si va per me' loro molte fiate, 	1619
1620	que cil soit mors 		
1621	qui lor sires estoit; 		
1622	si se metent en paine del vengier 		
1623	et corent sus a Lancelot tuit ensamble. 		
1624	Mais il nel truevent pas si esbahi 		
1625	qu’il ne soit tos pres de soi deffendre; 		
1626	si lor abandone son escu 		
1627	et tient l’espee 		
1628	dont il lor done grans cops 		
1629	par la ou il les ataint, 		
1630	ne onques por pooir 		
1631	qu’il aient ne li porent tolir terre, 		
1632	ains se met par mi els maintes fois, 		
1633	quel gré qu’il en aient. 	qualche grado che n’abbino. 	1620
1634	Et de tant li avient il bien 	E di tanto gli avenne elli bene 	1621
1635	qu’il n’aconsieut chevalier a droit cop 	che non agiugne cavaliere a colpo 	1622
1636	qu’il ne face s’espee sentir en char nue 	che non gli faccia sentire la spada nella carne ignuda, 	1623
1637	ou il nel port del cheval a terre: 	e elli il porta del cavallo a terra: 	1624
1638	si lor esrache les escus des cols et les hialmes des testes 	si loro arappa gli scudi di collo e gli elmi di testa, 	1625
1639	et lor decoupe poins et bras a 	e lor colpa pugna e braccia, 	1626
1640	et se hurte en els de cors et de cheval »; 	e si percuote in loro di corpo e di cavallo e di braccia, 	1627
1641	si en a V. si atornés 	si n’à tali cinque atornati 	1628
1642	qu’il gisent a terre si conreé 	che giacciono in terra si conci 	1629
1643	qu’il n’ont pooir de relever. 	che non ânno podere di lor rilevare. 	1630
1644	Quant li autre voient ce, 	E quando gli altri vidono ciò, 	1631
1645	si lor est avis 	si loro est aviso 	1632
1646	que, s’il i demorent plus, 	che, s’elli vi dimorassono più, 	1633
1647	il n’em pueent eschaper sans morir 	e' non potranno scampare sanza morte: 	1634
1648	et por ce s’enfuient al plus tost 	perciò tornarono elli in fuga al più tosto 	1635
1649	qu’il pueent vers la forest ou il la voient plus espesse. 	ch’elli poterono inverso la foresta, |là ov'elli la vidono più spessa. 	1636|1637
1650	Et Lancelos ne les sieut mie granment, 	E Lancellotto no gli segue mica gravemente, 	1638
1651	ains retorne al chevalier 	anzi ritorna al cavaliere 	1639
1652	qu’il ot abatu, 	ch’elli ebbe abatuto, 	1640
1653	celui as armes vermeilles, 	quelli alle armi vermiglie, 	1641
1654	kar il voldra savoir 	ch’elli vorà sapere 	1642
1655	qui il est. 	chi egli è. 	1643
1656	Et quant il i est venus, 	E quand’e v’è venuto, 	1644
1657	si trueve l’escuier 	si vi truova lo scudieri 	1645
1658	que il queroit, 	ch’elli chiedea, 	1646
1659	que on avoit mis sor I. roncin, les mains liies triés le dos, 	che l’uomo avea già messo sopr’un ronzino, |le mani legate di dietro il dosso, 	1647|1648
1660	et vient a lui, 	ed e' viene a-llui, 	1649
1661	si le deslie. 	si 'l dislega. 	1650
1662	Et quant il se sent delivrés, 	E quand’egli è dilivero. 	1651
1663	si li chiet as piés 	si gli cade immantanente a' piedi, 	1652
1664	et le mercie de Dieu ; 	si ne l merceda molto; 	1653
1665|1666	et Lancelos descent, |si li baille son cheval a garder. 	e Lancellotto si discende a ppiè, si gli baglia suo cavallo a guardare; 	1654
1667	puis vet al chevalier 	poscia va al cavaliere 	1655
1668	qui ja s’estoit relevés en son seant, si estordis 	che già s’era rilevato in suo sedente, |si stordito 	1656|1657
1669	qu’il ne veoit gote. 	che non vedea nulla. 	1658
1670	Et Lancelos li esrache le hialme de la teste si felenessement 	E Lancellotto gli arappa l’elmo della testa si fellonessamente 	1659
1671	que cil flatist à terre des paumes et de tot le viaire; 	che quelli fretisce a terra |d’amendune le palme e di tutta sua faccia, 	1660|1661
1672	si saine del nes et del front trop durement. 	si sanguina del naso e della fronte molto duramente. 	1662
