1233	qui moult mesmerueil de chou 	mais mout me merueil 	1242
1234	que iou vous voi ensi aler. 	de ce que ainsi uos uoi aler. 	1243
1235	Et lancelot li conte 	et lanc̃. li conte 	1244
1236	comment il estoit herbergies. 	comment il estoit ainsi herbregiez. |et coment li cheualiers enporte lescuier. 	1245|1246
		et encor ma il plus mesfait fait fait lanceloz. 	1247
1237	et comment li valles fu pris et sez armes et ses cheuals emportees. 	Car cil qui auec lui uindrent enportent mes armes. |et en mainnent mon cheual. 	1248|1249
1238	Quel guerredon fait cil porroie iou de vous atendre : 	Quel guerredon porroi ge atandre 	1250
1239|1240	se ie por vous me desarmoie |et vous bailloie mes armes et mon cheual. 	de uus se ie uos bailloie mes armes et mon cheual. 	1251
1241	Certes fait lancelot 	Certes fait lanc̃. 	1252
1242	tel comme vous deuiseres. 	tel com uous deuiserois. 	1253
1243	Se vous fait cil el premier lieu 	Ce uous fait cil me creantes |que el premier lieu ou ie uos troueroie arme 	1254|1255
1244|1245	ou iou vous trouerai arme me creantissies a baillier vos armes |Iou vous bailleroie lez moies 	puis que ie fusse desarmes me donriez uos armes. le uous bailleroie les moiees. 	1256
1246	Certes fait lancelot volentiers par ensi que vous ne me truisies combatant. 	Certes fait cil |si ferai ge puis que uos ne me trussiez conbatant. 	1257|1258
1247	Et cil descent maintenant 	et cil descent maintenant 	1259
1248	si se desarme 	si se desarme. 	1260
1249	et baille a lancelot tout son harnois. 	et baille a lanc̃ son harnois. 	1261
1250|1251	Et il sen appareille tout maintenant |et monte sor le cheual 	et il sarme et monte en son cheual. 	1262
1252	et dist a son oste 	Puis dit a son oste quil sen retort |et il dit 	1263|1264
		que non fera. 	1265
1253	quil sen retort quar iou connistera bien lez armes a celui 	Si ferois fait lanc̃. |Car ie quenoistrai bien ciax as armes 	1266|1267
1254	qui iou vois querant. 	que ie uois querant |en quel que lieu que ie les truisse. 	1268|1269
1255	Etr cil dist 	et cil dit 	1270
1256|1257	que dont sen retornera il |puis quil le veult. 	puis quil le ueit il sen retornera. 	1271
1258|1259	Si sen retorne atant |et enmaine aueques lui le cheualier 	Si sen ua et enmainne le cheualier auecque lui. 	1272
1260|1261	qui moult est lies |de ce que lancelot! 	qui mout est liez de ce que lanc̃ li doit guerredoner. 	1273
1262	doit. j. guerredon. 		
1263	Et lancelot si acuelle son chemin 	Et lanc̃ aquiet son chemin apres ciax 	1274
1264	por aler apres chiaus quil sieut. 	que il sieut. 	1275
1265	Tant quil est uenus el tertre en haut. 	tant que il est uenus el haut tertre. 	1276
1266	Et lors uoit deuant lui la forest dez. iij. perieus:. 	et lors uoit deuant lui la forest des trois perilx. 	1277
1267	Et chou porcoi elle est ensi apelee deuisera bien li contes cha auant. 	et ce porquoi ele fu ainsi apelee |ce deuissera li contes sa auant. 	1278|1279
1268|1269	Quant lancelot fu amont el tertre |si regarda deuant lui 	Quant lanc̃. fu amon el tertre si regarde 	1280
1270	mais il ni uit nul de ceaus 	Mais il ne uoit deuant lui nus de ciax 	1281
1271	que il queroit 	que il guiert. 	1282
1272	quar il sestoient ia feru en la forest. 	Car il cestoient ia feru en la forest. 	1283
1273	Et toutes voies sieut il lez esclos dez cheuaus 	et totesuoiez sieut il les escloz des cheuaus. 	1284
1274	tant quil est uenus a lentree de la ; forest. 	tant que il uient en lentree 	1285
1275	Et lors encontra vne damoisele toute kenue 	et lors encontre une dame tote chenuee. 	1286
1276	qui cheualchoit moult noblement. 	qui cheuauchyt mout coitement. 	1287
1277	et auoit sez treches toutes desloies par sez espaulles comme pucele. 	et ert tote desliie.ses tresces par ses espaules comme pucele. 	1288
1278	Et auoit en son chief chapel de roses 	et auoit en son chief un chapelat de rosez. 	1289
1279	quar ce estoit entor la saint iehan : 	Car cestoit Entor la feste saint iehen. 	1290
1280|1281	Il le salue maintenant |quil la uit. 	Il la salue 	1291
1282	Et elle dist 	et ele li dist 	1292
1283	que diex li donnast boine auenture. 	que bone auauture li doint diex. 	1293
1284	Damsolisele fait sil me sauries vous enseignier 	Dame fait lanc̃. |me saurrez uos adire 	1294|1295
1285|1286	quel part vns cheualiers sen uait |qui porte vnes armes uermeilles. 	quel part uns cheualiers a unes armes uermeilles sen ua. 	1296
1287|1288	Enon dieu fait elle iou le vous enseigneroie bien |se iou voloie. 	En nodieu fait ele ie le uos ensangneroie bien ce ie uoloie. 	1297
1289	Dites le moi fait il par tel couuent 	Dites le moi fut il par couent 	1298
1290	que iou soie vos cheualiers el premier lieu ou vous me requerres. 	que ie soie uostres cheualiers el premier lieu ou ie buos trouerai. 	1299
1291	Se vous me creantes fait elle 	Se uous me uoles creanter 	1300
1292|1293	que vous me sieurres el premier lieu |ou iou vous en semondrai. 	que uos me siere de quel hore que ie uus en semongne ; 	1301
1294	iou le vous enseignerai. 	ie le uos en sangnerai. 	1302
1295	Et il li creante maintenant : 	et il li creante. 	1303
1296	dont il fu puis corocies 	dont il se repanti 	1304
1297	et moult se repenti tele heure fu. 	puis mout durement tel hore fu. 	1305
1298	Ore ales fait elle tout chest chemin 	Or uos en alez fait ele par ci 	1306
1299	si li moustre. j. sentier estroit 	si li mostre .i. estroit santier 	1307
1300	qui aloit dentrauers la forest. 	qui aloit outre uers de la forest. 	1308
1301	si ne tornes nulle part. 	Si ne tornez de nule part. 	1309
1302	Et quant vous aures erre demie lieue. 	et quant uos aures ale entor demie lieue : 	1310
1303	si troueres. iiij. pauellons sor. j. uiuier tendus. 	si uerres delez .i. uanier aux pauillons tandus. 	1311
1304	et la dedens troueres le cheualier 	La dedens troueres le cheualier 	1312
1305	que vous queres 	que uos queres 	1313
1306	que on apele atramant le gros. 	que len apele arramant le gros. 	1314
1307	si le connistres a ces enseignes 	Si le quenoistres a ses ansangnes 	1315
1308	quil a en mi le front. ij. plaies. 	quil a el fronc .ii. plaieez. 	1316
1309|1310	Or vous en poes aler fait elle |mais que vous me dites vostre non. 	Or uos en poez aler mais que uos mauez dit uostre non. 	1317
1311	Et il se nomme moult a enuis. 	et il se nome mout a enuiz 	1318
1312	mais toutes voies li dist il 	et totesuoiez dit il 	1319
1313	quil a a non lancelot del lac. 	quil a non lanc̃ del lac. 	1320
1314	A tant sen uait lancelot tout le chemin 	si sen part atant. |et sen ua tout le chemin 	1321|1322
1315	que elle li ot enseignie. 	que cele li auoit ensangnie. 	1323
1316	si grant aleure 	Si grant aleure 	1324
1317	comme il puet del cheual traire. 	comme il puet del cheual traire. 	1325
1318	tant quil ataint lez cheualiers as quil sieuoit. 	Et tantost ataint les cheualiers |que il suoit. 	1326|1327
1319	si lor escrie si haut 	et il les escrie si haut 	1328
1320	que tout le porent bien oir. 	que bien le pueent entandre 	1329
1321	Et maintenant li vint a lencontre li vns daus a cheual lescu au col la lance el poing 	et maintenant li uient acorant li uns daus lescu au col la lance el poing. 	1330
1322	et fu bien armes de toutes armes. 	et fu armes de toutes armes. 	1331
1323	Et lancelot le fiert si durement. 	et lanc̃ le fiert 	1332
1324	que por le hauberc ne remaint il mie 	si que por le haubert ne remaint: 	1333
1325	quil ne li mete parmi le cors le fer del glaiue. 	que il ne li meste parmi le cors et le fer et la glauie. 	1334
1326	si lempaint bien comme cil 	Si lenpant bien |comme cil 	1335|1336
1327	qui ot asses cuer et force. 	qui auoit assez cuer |et force 	1337|1338
1328	si le porte del cheual a terre. 	Si le porte a terre. 	1339
1329	puis traist son glaiue a soi. 	et retrait son glaiue a lui. 	1340
1330	si en reuoit vn autre venir tout apreste de iouster. 	Si uoit un autre uenir a lui tout aparillie de ioster. 	1341
1331	et il li torne le cheual. 	et il nel refuse pas. |ains li torne le chief del cheual. 	1342|1343
1332	et cil qui uenoit acorant li donne tel cop sor son escu 	et cil qui uint acorant li done tel cop sor lescu 	1344
1333	que sa lance vole em pieces. 	que la lance uole tote en pieces. et lanc̃. 	1345
1334	Et il aporte la soie j. poi plus bas 	qui tuit sa lance .i. pou bas le fiert par desus larson de la sele. 	1346
1335	si le fiert si durement 	Et le fiert 	1347
1336	que lez mailles del hauberc ne porent soffrir le cop. 	si que les maillez de haubert ne pue en soufrir le grant cop. 	1348
1337|1338	que li glaiues ne li voist parmi le cors. |si quil pert de lautre part. 	et li glaiuez li pert de lautre part. 	1349
1339	Et il lempaint si durement 	et il len paine si durement 	1350
1340	quil porte lui et le cheual a terre tout en. j. mont. 	que il porte et lui et le cheual ensanble a terre. 	1351
1341	Lors dient cil 	Et lors dient cil 	1352
1342	qui deuant sen uont 	qui deuant sen aloret 	1353
1343	que bien iouste li cheualiers 	que mout ioste bel li chrł 	1354
1344	qui. ij . de lor compaignons a abatus. 	que deus de nos mallors cheualiers a abatus. 	1355
1345	Et lancelot laisse corre a aus tous quencore estoient. xij. 	et lanc̃ lait corre a aus |qui encor estoient .ix. 	1356|1357
1346	Si trait lespee 	Si trait lespee 	1358
1347|1348	quar ses glaiues iert brisies au cheualier |quil auoit daarrainement abatu. 	que ses glaiues estoit abatus et brisiez au daurien cheualier. 	1359
1349	Si lor detrence escus et lor pechoie heaumes. 	Si lor detranche lor hiaumes |et lor uont Lor haubers sor. 	1360|1361
1350	et derront haubers. 	Les bras et sor les espaulez. 	1362
1351	si fait tant par sa proece 	Si fait tant par sa proesce 	1363
1352	que tuit cil 	que tuit cil 	1364
1353	qui Ie voient sen esmerueillent. 	qui le uoient sen esmaient et merueillent 	1365
1354	Et la ou il voit le cheualier as armes uermeilles 	Et la ou il uoit le cheualier as armes uermeilles: 	1366
1355|1356	si ne le mesconnut mie |ains li adrece le cheual parmi euls tous. 	Si ne le mesquenoit pas ains li adresce parmi aus cous. 	1367
1357	et li donne si grant cop parmi le heaume 	et li done si grant cop parmi le hiaume |que cil est si estordiz 	1368|1369
1358|1359	quil ne se puet tenir es archons. |ains cai a terre 	quil ne se puet es arsos tenir ains uole a terre. 	1370
1360	Et lancelot li uait par desor le cors. 	et lanc̃ li ua par desus le cors |A cheual 	1371|1372
1361	tant que tout le debrise. 	si que tout le cors li debrise. |et li faut la uertus et li forte tote 	1373|1374
1362	Lors sont li autre moult esmaie. 	Lors sont tuit li autre esmaiet. 	1375
1363	quar il quident quil soit mors. 	Car bien cuident |que cil soit mors 	1376|1377
1364	Et il estoit lor sires 	qui lor sires estoit. 	1378
1365	si se metent en paine de lui uengier. 	Si ce mestent en painne de lui uangier. 	1379
1366	Si corent sus a lancelot 	et courent sus lanc̃. tuit. ensanble. 	1380
1367	mais il ne le trueuent pas esbahi. 	Mais ne le trueuent pas si esbahit : 	1381
1368	Ains est pres de lui desfendre. 	que il ne soit tous pres de lui desfandre. 	1382
1369	si lor abandonne son escu 	Si lor abandone son escu. 	1383
1370	et lor donne grans cols 	et ci ot lespec |dont il lor done grans cox. 	1384|1385
1371	la ou il lez puet ataindre. 	par la ou il les ataint. 	1386
1372	Ne onques por pooir 	et onques por pooir 	1387
1373	que il eussent ne li porent tolir terre. 	quil aient |ne li purent tolir terre ains sen ua parmi aus tous maintes fois. 	1388|1389
1374	Ains ua sor aus a force et mal gre auls. 	quel gre que il auient. 	1390
1375	Et de tant li auint il bien 	et detant li auient il bien 	1391
1376	quil nataint cheualier a cop 	quil nataint cheualier a droit cop; 	1392
1377	quil ne li face lespee sentir en car nue. 	quil nel face santir en char nue. 	1393
1378	ou il le porte del cheual a terre. 	ou il ne le port del cheual a terre 	1394
1379	Si lor arache lez heaumes des testes et se hurte entreuls de cors et de cheual. 	si lor esrache les escuz des cox et les hiaumes des testes 	1395
1380	si en a. y. tels atornes 	et lor decope et poins et bras 	1396
1381	que il gisent a terre. 	et se hurte en aus. de cors et de manbres. |Si en a .u. si accenes 	1397|1398
1382	et nont pooir de euls releuer. 	quil non pooir de leuer eux. 	1399
1383	Et quant li autre uirent chou 	Et quant li autre uoient ce; 	1400
1384	si lor est auis. 	si lor est auis 	1401
1385	que sil y demoroient plus 	que ce il i demeuret plus 	1402
1386	quil mi porroient durer sans mort. 	quil nen pueent eschaper sans mort. 	1403
1387	si senfuient au plus tost 	Et por ce sen fuient au plus tost 	1404
1388|1389	quil pueent vers la forest |la ou il le virent plus espesse. 	que il pueent uers 	1405
1390|1391	Et lancelot ne lez porsieut mie. |ains sen retorne au cheualier 	la ou il uoient plus espesce la forest. et lanc̃. ne les sieut mie grant piece ains sen retorne au cheualier 	1406
1392	qui auoit lez armes uermelles. 	quil ot abatu. |Celui as armes uermeilles. 	1407|1408
1393	Car il uaudra sauoir 	Car il uodra sauoir 	1409
1394	qui il est. 	qui il est 	1410
1395	Et quant il y est uenus si trueue lescuier 	Et quant il i est uenu si trueue lescuier 	1411
		que il que il queroit 	1412
1396	quil queroit et auoit lez mains loiies derriere son dos. 	que len auoit mis seur .i. roncin: |les mains liees derier le dos . 	1413|1414
1397|1398	Et il vint a lui |si li desloie. 	et il uient a lui si les deslie. 	1415
1399|1400	Quant li escuiers se sent deliures |si sen uient uers lancelot 	et quant ciz ce sent deliures 	1416
1401	si li chiet as pies 	si li chiet as piez. 	1417
1402	et le mercie moult de dieu de la cortoisie 	et le mercie de dieu. 	1418
1403|1404	quil li auoit faite. |Et lancelot descent a pie 	et lanc̃ dessent 	1419
1405	si li baille son cheual a garder. 	si li baille son cheual a garder. 	1420
1406	puis vint au cheualier 	et ua au cheualier 	1421
1407	qui ia sestoit releues en son seant. 	qui ia cestoit releues en son ceant. 	1422
1408	et estoit si estordis 	Si estordis 	1423
1409	quil ne veoit goute. 	quil ne ueoit goute. 	1424
1410	Et lancelot li errache le heaume de la teste si felenessement 	Et lanc̃. li errache le hiaume de la teste si felenescement : 	1425
1411	quil flatist a terre tous pasmes. 	que ciz flatit a terre des paumes: |et de tout le uiaire. 	1426|1427
		Si sainne dou nes et dou front trop durement. 	1428
1412	Et lancelot le redrece 	et lanc̃. dit |quil locirra cil ne se tient por outres. 	1429|1430
		et cil tantost se repasme 	1431
		que il ne li pot respondre ne dire mot auis iut toz pasmes endans. 	1432
1413	et le voit si sanglent 	et lanc̃. le redresce |si le trueue. 	1433|1434
1414	quil quide vraiement 	Si ensanglantez |que il cuide bien 	1435|1436
1415	quil soit mors. 	que il soit mors 	1437
1416	Lors se repent de chou 	Et lors se repent 	1438
1417	que tant de mal li auoit fait. 	de ce que tat li a fait mal. 	1439
1418	Si sassiet lez lui 	si saciet deles lui 	1440
1419|1420	pour sauoir |que il fera. 	por uoir que il fera. 	1441
1421	Et ia se releuoient. iiij. de chiaus 	et ia se releuoient trois de ciax 	1442
1422	qui auoient este abatu. 	qui a terre auoient ieu. 	1443
1423	Et lancelot lor cort sus 	et lanc̃. lor laisse corre |et dit 	1444|1445
		que mors sont cil ne se randent. 	1446
		et quant cil le uoien uenir 	1447
		si ont paour 	1448
		quil ne les ocie. 	1449
		Si li rendent les espeez. 	1450
1424	et dist 	et dient 	1451
		que il sont pres de faire sa uolente 	1452
		et il les reort 	1453
		et dit 	1454
1425	que tout y morront	quil nont mais garde |puis que il se tiennent por outre.	1455|1456
